 Product ID , Description , Packaging , Work Center , Option , Length , ID , Task , Time (min) ,Sum of Time (min),Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Assembly,packstandsil,12,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Packaging,packstandsil,4,17,shrinking machine*,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Packaging,packstandsil,8,17,shrinking machine*,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Packaging,packstandsil,12,17,shrinking machine*,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,2,sub: cut foam for pad*,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Assembly,packstandsil,8,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Assembly,packstandsil,8,2,sub: cut foam for pad*,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Assembly,packstandsil,12,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLED,-,Standard Packaging (Silicone),Assembly,packstandsil,12,2,sub: cut foam for pad*,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,3,bring product to station,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,5,clean ,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,8,manipulations,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,14,middle pad (1),0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,15,put end carton,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,3,bring product to station,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,5,clean ,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,8,manipulations,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,14,middle pad (1),0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,3,bring product to station,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,5,clean ,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,8,manipulations,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,14,middle pad (1),1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Packaging,packstandsil,4,17,shrinking machine*,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Packaging,packstandsil,8,17,shrinking machine*,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Packaging,packstandsil,12,17,shrinking machine*,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,2,sub: cut foam for pad*,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,2,sub: cut foam for pad*,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDLEDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,2,sub: cut foam for pad*,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,3,bring product to station,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,5,clean ,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,8,manipulations,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,14,middle pad (1),0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,15,put end carton,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,3,bring product to station,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,5,clean ,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,8,manipulations,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,14,middle pad (1),0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,3,bring product to station,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,5,clean ,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,8,manipulations,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,14,middle pad (1),1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Packaging,packstandsil,4,17,shrinking machine*,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Packaging,packstandsil,8,17,shrinking machine*,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Packaging,packstandsil,12,17,shrinking machine*,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,4,2,sub: cut foam for pad*,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,8,2,sub: cut foam for pad*,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWDPAT,-,Standard Packaging (Silicone),Assembly,packstandsil,12,2,sub: cut foam for pad*,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,3,bring product to station,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,5,clean ,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,8,manipulations,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,14,middle pad (1),0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,15,put end carton,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,3,bring product to station,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,5,clean ,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,8,manipulations,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,14,middle pad (1),0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,3,bring product to station,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,5,clean ,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,8,manipulations,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,14,middle pad (1),1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Packaging,packstandsil,4,17,shrinking machine*,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Packaging,packstandsil,8,17,shrinking machine*,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Packaging,packstandsil,12,17,shrinking machine*,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,4,2,sub: cut foam for pad*,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,8,2,sub: cut foam for pad*,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWI,-,Standard Packaging (Silicone),Assembly,packstandsil,12,2,sub: cut foam for pad*,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWILED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,3,bring product to station,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWILED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWILED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,5,clean ,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWILED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWILED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWILED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,8,manipulations,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWILED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWILED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWILED,-,Standard Packaging (Silicone),Assembly,packstandsil,4,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
