 Product ID , Description , Work Center , Option , Position , Activity , Length , Qty , Unit Time (min) , Total Time (min) 
RAY6,-,CNC,cnca8,1,CNC Time,8,1,3.92,3.92
RAY6,-,CNC,cnca12,1,CNC Time,12,1,3.92,3.92
RAY6,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY6,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY6,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY6,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY6,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
RAY6,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
RAY6P,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY6P,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY6P,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
RAY6S,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY6S,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY6S,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
RAY6W,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
RAY6W,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
RAY6W,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
RAY8,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
RAY8,-,CNC,cnca8,1,CNC Time,8,1,3.92,3.92
RAY8,-,CNC,cnca12,1,CNC Time,12,1,3.92,3.92
RAY8,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY8,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY8,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY8,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY8,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
RAY8,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
RAY8P,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY8P,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY8P,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
RAY8S,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY8S,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY8S,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
RAY8W,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
RAY8W,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
RAY8W,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
SCAC,-,CNC,cncl4,1,CNC Time,4,1,0,0
SCAC,-,CNC,cncl8,1,CNC Time,8,1,0,0
SCAC,-,CNC,cncl12,1,CNC Time,12,1,0,0
SCD,-,CNC,cnch12,1,CNC Time,12,1,2.31,2.31
SCD,-,CNC,cnch8,1,CNC Time,8,1,1.89,1.89
SCD,-,CNC,cnch4,1,CNC Time,4,1,1.66,1.66
SCDI,-,CNC,cnch12,1,CNC Time,12,1,2.31,2.31
SCDI,-,CNC,cnch8,1,CNC Time,8,1,1.89,1.89
SCDI,-,CNC,cnch4,1,CNC Time,4,1,1.66,1.66
SCDIPAT,-,CNC,cnch12,1,CNC Time,12,1,2.31,2.31
SCDIPAT,-,CNC,cnch12,1,CNC Time,12,1,2.31,2.31
SCDIPAT,-,CNC,cnch8,1,CNC Time,8,1,1.89,1.89
SCDIPAT,-,CNC,cnch8,1,CNC Time,8,1,1.89,1.89
SCDIPAT,-,CNC,cnch4,1,CNC Time,4,1,1.66,1.66
SCDIPAT,-,CNC,cnch4,1,CNC Time,4,1,1.66,1.66
SCDLAC,-,CNC,cncl4,1,CNC Time,4,1,0,0
SCDLAC,-,CNC,cncl8,1,CNC Time,8,1,0,0
SCDLAC,-,CNC,cncl12,1,CNC Time,12,1,0,0
SCDPAT,-,CNC,cnch12,1,CNC Time,12,1,2.31,2.31
SCDPAT,-,CNC,cnch8,1,CNC Time,8,1,1.89,1.89
SCDPAT,-,CNC,cnch4,1,CNC Time,4,1,1.66,1.66
SCILAC,-,CNC,cncl4,1,CNC Time,4,1,0,0
SCILAC,-,CNC,cncl8,1,CNC Time,8,1,0,0
SCILAC,-,CNC,cncl12,1,CNC Time,12,1,0,0
SCIPAT,-,CNC,cnch12,1,CNC Time,12,1,2.31,2.31
SCIPAT,-,CNC,cnch8,1,CNC Time,8,1,1.89,1.89
SCIPAT,-,CNC,cnch4,1,CNC Time,4,1,1.66,1.66
SCPLED,-,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
SCPLED,-,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
SCPLED,-,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
SCR,-,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
SCR,-,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
SCR,-,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
SCRAC,-,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
SCRAC,-,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
SCRAC,-,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
SCRLAC,-,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
SCRLAC,-,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
SCRLAC,-,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
SCRLAC,-,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
SCRLAC,-,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
SCRLAC,-,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
SCRPAT,-,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
SCRPAT,-,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
SCRPAT,-,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
SCRV,-,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
SCRV,-,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
SCRV,-,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
SCS,-,CNC,cnck12,1,CNC Time,12,1,4.17,4.17
SCS,-,CNC,cnck8,1,CNC Time,8,1,3.75,3.75
SCS,-,CNC,cnck4,1,CNC Time,4,1,3.52,3.52
SCSAC,-,CNC,cnck8,1,CNC Time,8,1,3.75,3.75
SCSAC,-,CNC,cnck12,1,CNC Time,12,1,4.17,4.17
SCSAC,-,CNC,cnck4,1,CNC Time,4,1,3.52,3.52
SCSLAC,-,CNC,cnck8,1,CNC Time,8,1,3.75,3.75
SCSLAC,-,CNC,cnck12,1,CNC Time,12,1,4.17,4.17
SCSLAC,-,CNC,cnck4,1,CNC Time,4,1,3.52,3.52
SCSPAT,-,CNC,cnck12,1,CNC Time,12,1,4.17,4.17
SCSPAT,-,CNC,cnck8,1,CNC Time,8,1,3.75,3.75
SCSPAT,-,CNC,cnck4,1,CNC Time,4,1,3.52,3.52
SCWD,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
SCWD,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
SCWD,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
SCWDI,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
SCWDI,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
SCWDI,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
SCWDIPAT,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
SCWDIPAT,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
SCWDIPAT,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
SCWDPAT,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
SCWDPAT,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
SCWDPAT,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
SCWI,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
SCWI,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
SCWI,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
SCWIPAT,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
SCWIPAT,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
SCWIPAT,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
SKPLED,-,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
SKPLED,-,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
SKPLED,-,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
SOLS,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
SOLS,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
SOLS,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
STC30,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STC30,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STC30,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STC31,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STC31,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STC31,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STC32,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STC32,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STC32,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STCO,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STCO,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STCO,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STD,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STD,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STD,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STFC,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STFC,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STFC,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STFD,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STFD,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STFD,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STFI,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STFI,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STFI,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STI,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STI,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STI,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STIA,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STIA,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STIA,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STM,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STM,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STM,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STO20,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STO20,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STO20,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STO21,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STO21,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STO21,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STO22,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STO22,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STO22,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STO23,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STO23,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STO23,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STO24,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STO24,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STO24,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPC50,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPC50,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPC50,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPC52,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPC52,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPC52,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPC53,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPC53,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPC53,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPO40,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPO40,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPO40,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPO41,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPO41,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPO41,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPO42,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPO42,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPO42,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPO43,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPO43,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPO43,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPO44,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPO44,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPO44,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPO50,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPO50,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPO50,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STPO51,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STPO51,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STPO51,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STSFF,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STSFF,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STSFF,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STSFR,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STSFR,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STSFR,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STSLF,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STSLF,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STSLF,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
STSLR,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
STSLR,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
STSLR,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TB,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TB,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TB,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TB2DILED,-,CNC,cnco4,1,CNC Time,4,1,1.51,1.51
TB2DILED,-,CNC,cnco8,1,CNC Time,8,1,6.97,6.97
TB2DILED,-,CNC,cnco12,1,CNC Time,12,1,9.37,9.37
TB2DILEDPAT,-,CNC,cnco4,1,CNC Time,4,1,1.51,1.51
TB2DILEDPAT,-,CNC,cnco8,1,CNC Time,8,1,6.97,6.97
TB2DILEDPAT,-,CNC,cnco12,1,CNC Time,12,1,9.37,9.37
TB2DLED,-,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
TB2DLED,-,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
TB2DLED,-,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
TB2DLEDPAT,-,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
TB2DLEDPAT,-,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
TB2DLEDPAT,-,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
TB2WDILED,-,CNC,cnco8,1,CNC Time,8,1,6.97,6.97
TB2WDILED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB2WDILED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB2WDILEDPAT,-,CNC,cnco8,1,CNC Time,8,1,6.97,6.97
TB2WDILEDPAT,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB2WDILEDPAT,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB2WDLED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TB2WDLED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB2WDLED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB2WDLEDPAT,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TB2WDLEDPAT,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB2WDLEDPAT,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB2WILED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TB2WILED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB2WILED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB3DILED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TB3DILED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB3DILED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB3DLED,-,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
TB3DLED,-,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
TB3DLED,-,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
TB3WDILED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TB3WDILED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB3WDILED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB3WDLED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TB3WDLED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB3WDLED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB4DILED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TB4DILED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB4DILED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB4DLED,-,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
TB4DLED,-,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
TB4DLED,-,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
TB4WDILED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TB4WDILED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB4WDILED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TB4WDLED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TB4WDLED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TB4WDLED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TBDILED,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBDILED,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBDILED,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBDILEDPAT,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBDILEDPAT,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBDILEDPAT,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBDLED,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBDLED,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBDLED,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBDLEDPAT,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBDLEDPAT,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBDLEDPAT,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBDPAT,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBDPAT,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBDPAT,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBILED,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBILED,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBILED,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBILEDPAT,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBILEDPAT,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBILEDPAT,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBIPAT,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBIPAT,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBIPAT,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBLEDPAT,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBLEDPAT,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBLEDPAT,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBPAT,-,CNC,cncc12,1,CNC Time,12,1,0.8,0.8
TBPAT,-,CNC,cncc4,1,CNC Time,4,1,0.59,0.59
TBPAT,-,CNC,cncc8,1,CNC Time,8,1,0.59,0.59
TBW,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TBW,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TBW,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TBWDILED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TBWDILED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TBWDILED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TBWDLED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TBWDLED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TBWDLED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TBWILED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TBWILED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TBWILED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TWCW,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TWCW,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TWCW,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TWOW,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TWOW,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TWOW,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TWRW,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TWRW,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TWRW,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
TWRWLED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
TWRWLED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
TWRWLED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
WBDI,-,CNC,cnce12,1,CNC Time,12,1,9.37,9.37
WBDI,-,CNC,cnce8,1,CNC Time,8,1,8.07,8.07
WBDI,-,CNC,cnce4,1,CNC Time,4,1,3.67,3.67
WBDILED,-,CNC,cnce12,1,CNC Time,12,1,9.37,9.37
WBDILED,-,CNC,cnce8,1,CNC Time,8,1,8.07,8.07
WBDILED,-,CNC,cnce4,1,CNC Time,4,1,3.67,3.67
WBDIW,-,CNC,cnce12,1,CNC Time,12,1,9.37,9.37
WBDIW,-,CNC,cnce8,1,CNC Time,8,1,8.07,8.07
WBDIW,-,CNC,cnce4,1,CNC Time,4,1,3.67,3.67
WBDIWLED,-,CNC,cnce12,1,CNC Time,12,1,9.37,9.37
WBDIWLED,-,CNC,cnce8,1,CNC Time,8,1,8.07,8.07
WBDIWLED,-,CNC,cnce4,1,CNC Time,4,1,3.67,3.67
WBDLED,-,CNC,cnce12,1,CNC Time,12,1,9.37,9.37
WBDLED,-,CNC,cnce8,1,CNC Time,8,1,8.07,8.07
WBDLED,-,CNC,cnce4,1,CNC Time,4,1,3.67,3.67
WBDWLED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
WBDWLED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
WBDWLED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
WBILED,-,CNC,cnce12,1,CNC Time,12,1,9.37,9.37
WBILED,-,CNC,cnce8,1,CNC Time,8,1,8.07,8.07
WBILED,-,CNC,cnce4,1,CNC Time,4,1,3.67,3.67
WBIWLED,-,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
WBIWLED,-,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
WBIWLED,-,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
WWR,-,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
WWR,-,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
WWR,-,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
ZELED,-,CNC,cncn8,1,CNC Time,8,1,14.35,14.35
ZELED,-,CNC,cncn12,1,CNC Time,12,1,25.06,25.06
ZELED,-,CNC,cncn4,1,CNC Time,4,1,10.94,10.94
ZERLED,-,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
ZERLED,-,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
ZERLED,-,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
ZESLED,-,CNC,cncn8,1,CNC Time,8,1,14.35,14.35
ZESLED,-,CNC,cncn12,1,CNC Time,12,1,25.06,25.06
ZESLED,-,CNC,cncn4,1,CNC Time,4,1,10.94,10.94
ZESQD,-,CNC,cncn8,1,CNC Time,8,1,14.35,14.35
ZESQD,-,CNC,cncn12,1,CNC Time,12,1,25.06,25.06
ZESQD,-,CNC,cncn4,1,CNC Time,4,1,10.94,10.94
ZESQDI,-,CNC,cncn8,1,CNC Time,8,1,14.35,14.35
ZESQDI,-,CNC,cncn12,1,CNC Time,12,1,25.06,25.06
ZESQDI,-,CNC,cncn4,1,CNC Time,4,1,10.94,10.94
ZESQWD,-,CNC,cncn8,1,CNC Time,8,1,14.35,14.35
ZESQWD,-,CNC,cncn12,1,CNC Time,12,1,25.06,25.06
ZESQWD,-,CNC,cncn4,1,CNC Time,4,1,10.94,10.94
ZESQWDI,-,CNC,cncn8,1,CNC Time,8,1,14.35,14.35
ZESQWDI,-,CNC,cncn12,1,CNC Time,12,1,25.06,25.06
ZESQWDI,-,CNC,cncn4,1,CNC Time,4,1,10.94,10.94
101C,-,Double Saw,saw1d,1,"take 1 extrusion, QC, bring to saw",4,1,0.25,0.25
101C,-,Double Saw,saw1d,2,"return to bundle take 1 extrusion, bring to saw, put on other",4,1,0.25,0.25
101C,-,Double Saw,saw1d,3,"activated security button, saw",4,1,0.15,0.15
101C,-,Double Saw,saw1d,4,clean parts with air,4,1,0.1,0.1
101C,-,Double Saw,saw1d,5,bring the 2 extrusions on boggey,4,1,0.13,0.13
101C,-,Double Saw,saw1d,1,"take 1 extrusion, QC, bring to saw",8,1,0.25,0.25
101C,-,Double Saw,saw1d,2,"return to bundle take 1 extrusion, bring to saw, put on other",8,1,0.25,0.25
101C,-,Double Saw,saw1d,3,"activated security button, saw",8,1,0.15,0.15
101C,-,Double Saw,saw1d,4,clean parts with air,8,1,0.1,0.1
101C,-,Double Saw,saw1d,5,bring the 2 extrusions on boggey,8,1,0.13,0.13
