Product ID,Fixture,Work Center,Option,Length,ID,Task,Time (min)
101C,pendant,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
101C,pendant,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
101C,pendant,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
101CA,pendant,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
101CA,pendant,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
101CA,pendant,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
101CS,surface,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
101CS,surface,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
101CS,surface,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
101CW,wall,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
101CW,wall,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
101CW,wall,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
101CWA,wall,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
101CWA,wall,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
101CWA,wall,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
101F,pendant,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
101F,pendant,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
101F,pendant,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
101FA,pendant,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
101FA,pendant,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
101FA,pendant,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
101FW,wall,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
101FW,wall,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
101FW,wall,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
101FWA,wall,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
101FWA,wall,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
101FWA,wall,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
202C,pendant,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
202C,pendant,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
202C,pendant,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
202CA,pendant,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
202CA,pendant,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
202CA,pendant,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
202CS,surface,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
202CS,surface,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
202CS,surface,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
202CW,wall,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
202CW,wall,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
202CW,wall,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
202CWA,wall,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
202CWA,wall,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
202CWA,wall,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
202F,pendant,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
202F,pendant,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
202F,pendant,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
202FA,pendant,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
202FA,pendant,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
202FA,pendant,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
202FW,wall,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
202FW,wall,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
202FW,wall,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
202FWA,wall,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
202FWA,wall,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
202FWA,wall,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
AR,pendant,Assembly,ascrew9,4,1,Place cover ballast & screwed (4),0.87
AR,pendant,Assembly,ascrew9,8,1,Place cover ballast & screwed (4),1.74
AR,pendant,Assembly,ascrew9,12,1,Place cover ballast & screwed (4),2.61
ARC,pendant,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
ARC,pendant,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
ARC,pendant,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
ARCA,pendant,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
ARCA,pendant,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
ARCA,pendant,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
ARCW,wall,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
ARCW,wall,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
ARCW,wall,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
ARCWA,wall,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
ARCWA,wall,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
ARCWA,wall,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
ARLED,pendant,Assembly,ascrew9,4,1,Place cover ballast & screwed (4),0.87
ARLED,pendant,Assembly,ascrew9,8,1,Place cover ballast & screwed (4),1.74
ARLED,pendant,Assembly,ascrew9,12,1,Place cover ballast & screwed (4),2.61
ARS,surface,Assembly,ascrew9,4,1,Place cover ballast & screwed (4),0.87
ARS,surface,Assembly,ascrew9,8,1,Place cover ballast & screwed (4),1.74
ARS,surface,Assembly,ascrew9,12,1,Place cover ballast & screwed (4),2.61
ARSLED,surface,Assembly,ascrew9,4,1,Place cover ballast & screwed (4),0.87
ARSLED,surface,Assembly,ascrew9,8,1,Place cover ballast & screwed (4),1.74
ARSLED,surface,Assembly,ascrew9,12,1,Place cover ballast & screwed (4),2.61
ARW,wall,Assembly,ascrew9,4,1,Place cover ballast & screwed (4),0.87
ARW,wall,Assembly,ascrew9,8,1,Place cover ballast & screwed (4),1.74
ARW,wall,Assembly,ascrew9,12,1,Place cover ballast & screwed (4),2.61
ARWBT,wall,Assembly,ascrew9,4,1,Place cover ballast & screwed (4),0.87
ARWBT,wall,Assembly,ascrew9,8,1,Place cover ballast & screwed (4),1.74
ARWBT,wall,Assembly,ascrew9,12,1,Place cover ballast & screwed (4),2.61
ARWBTLED,wall,Assembly,ascrew9,4,1,Place cover ballast & screwed (4),0.87
ARWBTLED,wall,Assembly,ascrew9,8,1,Place cover ballast & screwed (4),1.74
ARWBTLED,wall,Assembly,ascrew9,12,1,Place cover ballast & screwed (4),2.61
ARWLED,wall,Assembly,ascrew9,4,1,Place cover ballast & screwed (4),0.87
ARWLED,wall,Assembly,ascrew9,8,1,Place cover ballast & screwed (4),1.74
ARWLED,wall,Assembly,ascrew9,12,1,Place cover ballast & screwed (4),2.61
B6,pendant,Assembly,ascrewr2,4,1,Place wires,0.15
B6,pendant,Assembly,ascrewr2,4,2,4 screws/reflector,0.563333333
B6,pendant,Assembly,ascrewr2,4,3,Turn housing,0.01
B6,pendant,Assembly,ascrewr2,4,4,Place wires,0.15
B6,pendant,Assembly,ascrewr2,4,5,2 half reflectors,0.846666667
B6,pendant,Assembly,ascrewr2,8,1,Place wires,0.5
B6,pendant,Assembly,ascrewr2,8,2,4 screws/reflector,1.126666667
B6,pendant,Assembly,ascrewr2,8,3,Turn housing,0.15
B6,pendant,Assembly,ascrewr2,8,4,Place wires,0.5
B6,pendant,Assembly,ascrewr2,8,5,2 half reflectors,1.693333333
B6,pendant,Assembly,ascrewr2,12,1,Place wires,0.75
B6,pendant,Assembly,ascrewr2,12,2,4 screws/reflector,1.69
B6,pendant,Assembly,ascrewr2,12,3,Turn housing,0.2
B6,pendant,Assembly,ascrewr2,12,4,Place wires,0.75
B6,pendant,Assembly,ascrewr2,12,5,2 half reflectors,2.54
B6D,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6D,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6D,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6D,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6D,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6D,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6DLED,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6DLED,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6DLED,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6DLED,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6DLED,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6DLED,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6DLEDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6DLEDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6DLEDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6DLEDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6DLEDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6DLEDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6DPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6DPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6DPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6DPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6DPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6DPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6I,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6I,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6I,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6I,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6I,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6I,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6ILED,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6ILED,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6ILED,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6ILED,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6ILED,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6ILED,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6ILEDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6ILEDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6ILEDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6ILEDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6ILEDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6ILEDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6IPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6IPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6IPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6IPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6IPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6IPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6LEDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6LEDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6LEDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6LEDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6LEDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6LEDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6PAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
B6PAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6PAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
B6PAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6PAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
B6PAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6R,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
B6R,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6R,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
B6R,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6R,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
B6R,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6RLED,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
B6RLED,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6RLED,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
B6RLED,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6RLED,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
B6RLED,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6RLEDPAT,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
B6RLEDPAT,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6RLEDPAT,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
B6RLEDPAT,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6RLEDPAT,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
B6RLEDPAT,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6RPAT,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
B6RPAT,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6RPAT,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
B6RPAT,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6RPAT,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
B6RPAT,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6RV,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
B6RV,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6RV,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
B6RV,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6RV,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
B6RV,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6RVLED,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
B6RVLED,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6RVLED,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
B6RVLED,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6RVLED,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
B6RVLED,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6S,surface,Assembly,ascrewr1,4,1,Place wires,0.15
B6S,surface,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6S,surface,Assembly,ascrewr1,8,1,Place wires,0.5
B6S,surface,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6S,surface,Assembly,ascrewr1,12,1,Place wires,0.75
B6S,surface,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6SLED,surface,Assembly,ascrewr1,4,1,Place wires,0.15
B6SLED,surface,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6SLED,surface,Assembly,ascrewr1,8,1,Place wires,0.5
B6SLED,surface,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6SLED,surface,Assembly,ascrewr1,12,1,Place wires,0.75
B6SLED,surface,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6SLEDPAT,surface,Assembly,ascrewr1,4,1,Place wires,0.15
B6SLEDPAT,surface,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6SLEDPAT,surface,Assembly,ascrewr1,8,1,Place wires,0.5
B6SLEDPAT,surface,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6SLEDPAT,surface,Assembly,ascrewr1,12,1,Place wires,0.75
B6SLEDPAT,surface,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6SPAT,surface,Assembly,ascrewr1,4,1,Place wires,0.15
B6SPAT,surface,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6SPAT,surface,Assembly,ascrewr1,8,1,Place wires,0.5
B6SPAT,surface,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6SPAT,surface,Assembly,ascrewr1,12,1,Place wires,0.75
B6SPAT,surface,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6W,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6W,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6W,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6W,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6W,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6W,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6WD,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6WD,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6WD,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6WD,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6WD,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6WD,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6WDLED,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6WDLED,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6WDLED,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6WDLED,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6WDLED,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6WDLED,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6WDLEDPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6WDLEDPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6WDLEDPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6WDLEDPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6WDLEDPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6WDLEDPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6WDPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6WDPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6WDPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6WDPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6WDPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6WDPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6WI,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6WI,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6WI,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6WI,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6WI,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6WI,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6WILEDPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6WILEDPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6WILEDPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6WILEDPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6WILEDPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6WILEDPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6WIPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6WIPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6WIPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6WIPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6WIPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6WIPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6WLEDPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6WLEDPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6WLEDPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6WLEDPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6WLEDPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6WLEDPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6WPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
B6WPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
B6WPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
B6WPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
B6WPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
B6WPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BAS,pendant,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
BAS,pendant,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
BAS,pendant,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
BASA,pendant,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
BASA,pendant,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
BASA,pendant,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
BASS,surface,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
BASS,surface,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
BASS,surface,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
BASW,wall,Assembly,ascrewr10,4,2,Place ballast cover+fix with 2 screws,0.96
BASW,wall,Assembly,ascrewr10,8,2,Place ballast cover+fix with 2 screws,1.92
BASW,wall,Assembly,ascrewr10,12,2,Place ballast cover+fix with 2 screws,2.88
BASWA,wall,Assembly,ascrewr11,4,3,Fix other side deflector,1.26
BASWA,wall,Assembly,ascrewr11,8,3,Fix other side deflector,2.52
BASWA,wall,Assembly,ascrewr11,12,3,Fix other side deflector,3.78
BB,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BB,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BB,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BB,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BB,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BB,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBD,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBD,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBD,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBD,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBD,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBD,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBDILED,pendant,Assembly,ascrewr2,4,1,Place wires,0.15
BBDILED,pendant,Assembly,ascrewr2,4,2,4 screws/reflector,0.563333333
BBDILED,pendant,Assembly,ascrewr2,4,3,Turn housing,0.01
BBDILED,pendant,Assembly,ascrewr2,4,4,Place wires,0.15
BBDILED,pendant,Assembly,ascrewr2,4,5,2 half reflectors,0.846666667
BBDILED,pendant,Assembly,ascrewr2,8,1,Place wires,0.5
BBDILED,pendant,Assembly,ascrewr2,8,2,4 screws/reflector,1.126666667
BBDILED,pendant,Assembly,ascrewr2,8,3,Turn housing,0.15
BBDILED,pendant,Assembly,ascrewr2,8,4,Place wires,0.5
BBDILED,pendant,Assembly,ascrewr2,8,5,2 half reflectors,1.693333333
BBDILED,pendant,Assembly,ascrewr2,12,1,Place wires,0.75
BBDILED,pendant,Assembly,ascrewr2,12,2,4 screws/reflector,1.69
BBDILED,pendant,Assembly,ascrewr2,12,3,Turn housing,0.2
BBDILED,pendant,Assembly,ascrewr2,12,4,Place wires,0.75
BBDILED,pendant,Assembly,ascrewr2,12,5,2 half reflectors,2.54
BBDILEDPAT,pendant,Assembly,ascrewr2,4,1,Place wires,0.15
BBDILEDPAT,pendant,Assembly,ascrewr2,4,2,4 screws/reflector,0.563333333
BBDILEDPAT,pendant,Assembly,ascrewr2,4,3,Turn housing,0.01
BBDILEDPAT,pendant,Assembly,ascrewr2,4,4,Place wires,0.15
BBDILEDPAT,pendant,Assembly,ascrewr2,4,5,2 half reflectors,0.846666667
BBDILEDPAT,pendant,Assembly,ascrewr2,8,1,Place wires,0.5
BBDILEDPAT,pendant,Assembly,ascrewr2,8,2,4 screws/reflector,1.126666667
BBDILEDPAT,pendant,Assembly,ascrewr2,8,3,Turn housing,0.15
BBDILEDPAT,pendant,Assembly,ascrewr2,8,4,Place wires,0.5
BBDILEDPAT,pendant,Assembly,ascrewr2,8,5,2 half reflectors,1.693333333
BBDILEDPAT,pendant,Assembly,ascrewr2,12,1,Place wires,0.75
BBDILEDPAT,pendant,Assembly,ascrewr2,12,2,4 screws/reflector,1.69
BBDILEDPAT,pendant,Assembly,ascrewr2,12,3,Turn housing,0.2
BBDILEDPAT,pendant,Assembly,ascrewr2,12,4,Place wires,0.75
BBDILEDPAT,pendant,Assembly,ascrewr2,12,5,2 half reflectors,2.54
BBDLED,pendant,Assembly,ascrewr2,4,1,Place wires,0.15
BBDLED,pendant,Assembly,ascrewr2,4,2,4 screws/reflector,0.563333333
BBDLED,pendant,Assembly,ascrewr2,4,3,Turn housing,0.01
BBDLED,pendant,Assembly,ascrewr2,4,4,Place wires,0.15
BBDLED,pendant,Assembly,ascrewr2,4,5,2 half reflectors,0.846666667
BBDLED,pendant,Assembly,ascrewr2,8,1,Place wires,0.5
BBDLED,pendant,Assembly,ascrewr2,8,2,4 screws/reflector,1.126666667
BBDLED,pendant,Assembly,ascrewr2,8,3,Turn housing,0.15
BBDLED,pendant,Assembly,ascrewr2,8,4,Place wires,0.5
BBDLED,pendant,Assembly,ascrewr2,8,5,2 half reflectors,1.693333333
BBDLED,pendant,Assembly,ascrewr2,12,1,Place wires,0.75
BBDLED,pendant,Assembly,ascrewr2,12,2,4 screws/reflector,1.69
BBDLED,pendant,Assembly,ascrewr2,12,3,Turn housing,0.2
BBDLED,pendant,Assembly,ascrewr2,12,4,Place wires,0.75
BBDLED,pendant,Assembly,ascrewr2,12,5,2 half reflectors,2.54
BBDLEDPAT,pendant,Assembly,ascrewr2,4,1,Place wires,0.15
BBDLEDPAT,pendant,Assembly,ascrewr2,4,2,4 screws/reflector,0.563333333
