Length,ProductID,Table,Description,Wires Qty,Bracket,Task (Ballast),Cartridge 1,Cartridge 2,Cartridge 3,Cartridge 1 SR1,Cartridge 2 SR1,Cartridge 3 SR1,Cartridge 1 SRM,Cartridge 2 SRM,Cartridge 3 SRM,Cartridge 1 SRE,Cartridge 2 SRE,Cartridge 3 SRE,,SR1,SRM,SRE
26,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-1,,,8,12,8
27,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C1-17,C1-11,,,8,12,8
28,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-2,,,8,12,8
29,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C1-6,,,8,12,12
30,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,,12,12,8
31,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-17,C1-11,,,12,12,8
32,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,,12,12,8
33,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C7-2,C1-7,,12,12,12
34,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,12,12,12
35,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-21,C7-2,C2-3,,12,12,12
36,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,12,12,12
37,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C4-3,C1-6,,,8,12,8
38,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-1,,,8,12,8
39,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C1-17,C1-11,,,8,12,8
40,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-2,,,8,12,8
41,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C1-6,,,12,12,8
42,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,,12,12,8
43,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-17,C1-11,,,12,12,8
44,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,,12,12,8
45,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C7-2,C1-7,,12,12,12
46,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,12,12,12
47,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-21,C7-2,C2-3,,12,12,12
48,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,12,12,12
49,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C4-3,C1-6,,,8,12,8
50,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-1,,,8,12,8
51,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C1-17,C1-11,,,8,12,8
52,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-2,,,8,12,8
53,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C1-6,,,12,12,8
54,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,,12,12,8
55,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-17,C1-11,,,12,12,8
56,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,,12,12,8
57,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C7-2,C1-7,,12,12,12
58,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,12,12,12
59,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-21,C7-2,C2-3,,12,12,12
60,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,12,12,12
61,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C4-3,C1-6,,,8,12,8
62,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-1,,,8,12,8
63,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C1-17,C1-11,,,8,12,8
64,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-2,,,8,12,8
65,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C1-6,,,12,12,8
66,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,,12,12,8
67,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-17,C1-11,,,12,12,8
68,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,,12,12,8
69,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C7-2,C1-7,,12,12,12
70,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,12,12,12
71,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-21,C7-2,C2-3,,12,12,12
72,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,12,12,12
73,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C4-3,C1-6,,,8,12,8
74,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-1,,,8,12,8
75,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C1-17,C1-11,,,8,12,8
76,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-2,,,8,12,8
77,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C1-6,,,12,12,8
78,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,,12,12,8
79,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-17,C1-11,,,12,12,8
80,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,,12,12,8
81,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C7-2,C1-7,,12,12,12
82,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,12,12,12
83,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-21,C7-2,C2-3,,12,12,12
84,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,12,12,12
85,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C4-3,C1-6,,,8,12,8
86,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-1,,,8,12,8
87,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C1-17,C1-11,,,8,12,8
88,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-2,,,8,12,8
89,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C1-6,,,12,12,8
90,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,,12,12,8
91,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-17,C1-11,,,12,12,8
92,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,,12,12,8
93,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C4-3,C7-2,C1-7,,12,12,12
94,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-1,,12,12,12
95,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C1-21,C7-2,C2-3,,12,12,12
96,,System Run,,,,,,,,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,C6-2,,12,12,12
97,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C4-3,C1-6,,,8,12,8
98,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-1,,,8,12,8
99,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C1-17,C1-11,,,8,12,8
100,,System Run,,,,,,,,C6-2,C6-2,,C6-2,C6-2,C6-2,C6-2,C6-2,,,8,12,8
101,,,,,,,,,,,,,,,,,,,,12,12,8
102,,,,,,,,,,,,,,,,,,,,12,12,8
103,,,,,,,,,,,,,,,,,,,,12,12,8
104,,,,,,,,,,,,,,,,,,,,12,12,8
105,,,,,,,,,,,,,,,,,,,,12,12,12
106,,,,,,,,,,,,,,,,,,,,12,12,12
107,,,,,,,,,,,,,,,,,,,,12,12,12
108,,,,,,,,,,,,,,,,,,,,12,12,12
109,,,,,,,,,,,,,,,,,,,,8,12,8
110,,,,,,,,,,,,,,,,,,,,8,12,8
111,,,,,,,,,,,,,,,,,,,,8,12,8
112,,,,,,,,,,,,,,,,,,,,8,12,8
113,,,,,,,,,,,,,,,,,,,,12,12,8
114,,,,,,,,,,,,,,,,,,,,12,12,8
115,,,,,,,,,,,,,,,,,,,,12,12,8
116,,,,,,,,,,,,,,,,,,,,12,12,8
117,,,,,,,,,,,,,,,,,,,,12,12,12
118,,,,,,,,,,,,,,,,,,,,12,12,12
119,,,,,,,,,,,,,,,,,,,,12,12,12
120,,,,,,,,,,,,,,,,,,,,12,12,12
121,,,,,,,,,,,,,,,,,,,,8,12,8
122,,,,,,,,,,,,,,,,,,,,8,12,8
123,,,,,,,,,,,,,,,,,,,,8,12,8
124,,,,,,,,,,,,,,,,,,,,8,12,8
125,,,,,,,,,,,,,,,,,,,,12,12,8
126,,,,,,,,,,,,,,,,,,,,12,12,8
127,,,,,,,,,,,,,,,,,,,,12,12,8
128,,,,,,,,,,,,,,,,,,,,12,12,8
129,,,,,,,,,,,,,,,,,,,,12,12,12
130,,,,,,,,,,,,,,,,,,,,12,12,12
131,,,,,,,,,,,,,,,,,,,,12,12,12
132,,,,,,,,,,,,,,,,,,,,12,12,12
133,,,,,,,,,,,,,,,,,,,,8,12,8
134,,,,,,,,,,,,,,,,,,,,8,12,8
135,,,,,,,,,,,,,,,,,,,,8,12,8
136,,,,,,,,,,,,,,,,,,,,8,12,8
137,,,,,,,,,,,,,,,,,,,,12,12,8
138,,,,,,,,,,,,,,,,,,,,12,12,8
139,,,,,,,,,,,,,,,,,,,,12,12,8
140,,,,,,,,,,,,,,,,,,,,12,12,8
141,,,,,,,,,,,,,,,,,,,,12,12,12
142,,,,,,,,,,,,,,,,,,,,12,12,12
143,,,,,,,,,,,,,,,,,,,,12,12,12
144,,,,,,,,,,,,,,,,,,,,12,12,12
145,,,,,,,,,,,,,,,,,,,,8,12,8
146,,,,,,,,,,,,,,,,,,,,8,12,8
147,,,,,,,,,,,,,,,,,,,,8,12,8
148,,,,,,,,,,,,,,,,,,,,8,12,8
149,,,,,,,,,,,,,,,,,,,,12,12,8
150,,,,,,,,,,,,,,,,,,,,12,12,8
151,,,,,,,,,,,,,,,,,,,,12,12,8
152,,,,,,,,,,,,,,,,,,,,12,12,8
153,,,,,,,,,,,,,,,,,,,,12,12,12
154,,,,,,,,,,,,,,,,,,,,12,12,12
155,,,,,,,,,,,,,,,,,,,,12,12,12
156,,,,,,,,,,,,,,,,,,,,12,12,12
157,,,,,,,,,,,,,,,,,,,,8,12,8
158,,,,,,,,,,,,,,,,,,,,8,12,8
159,,,,,,,,,,,,,,,,,,,,8,12,8
160,,,,,,,,,,,,,,,,,,,,8,12,8
161,,,,,,,,,,,,,,,,,,,,12,12,8
162,,,,,,,,,,,,,,,,,,,,12,12,8
163,,,,,,,,,,,,,,,,,,,,12,12,8
164,,,,,,,,,,,,,,,,,,,,12,12,8
165,,,,,,,,,,,,,,,,,,,,12,12,12
166,,,,,,,,,,,,,,,,,,,,12,12,12
167,,,,,,,,,,,,,,,,,,,,12,12,12
168,,,,,,,,,,,,,,,,,,,,12,12,12
169,,,,,,,,,,,,,,,,,,,,8,12,8
170,,,,,,,,,,,,,,,,,,,,8,12,8
171,,,,,,,,,,,,,,,,,,,,8,12,8
172,,,,,,,,,,,,,,,,,,,,8,12,8
173,,,,,,,,,,,,,,,,,,,,12,12,8
174,,,,,,,,,,,,,,,,,,,,12,12,8
175,,,,,,,,,,,,,,,,,,,,12,12,8
176,,,,,,,,,,,,,,,,,,,,12,12,8
177,,,,,,,,,,,,,,,,,,,,12,12,12
178,,,,,,,,,,,,,,,,,,,,12,12,12
179,,,,,,,,,,,,,,,,,,,,12,12,12
180,,,,,,,,,,,,,,,,,,,,12,12,12
181,,,,,,,,,,,,,,,,,,,,8,12,8
182,,,,,,,,,,,,,,,,,,,,8,12,8
183,,,,,,,,,,,,,,,,,,,,8,12,8
184,,,,,,,,,,,,,,,,,,,,8,12,8
185,,,,,,,,,,,,,,,,,,,,12,12,8
186,,,,,,,,,,,,,,,,,,,,12,12,8
187,,,,,,,,,,,,,,,,,,,,12,12,8
188,,,,,,,,,,,,,,,,,,,,12,12,8
189,,,,,,,,,,,,,,,,,,,,12,12,12
190,,,,,,,,,,,,,,,,,,,,12,12,12
191,,,,,,,,,,,,,,,,,,,,12,12,12
192,,,,,,,,,,,,,,,,,,,,12,12,12
193,,,,,,,,,,,,,,,,,,,,8,12,8
194,,,,,,,,,,,,,,,,,,,,8,12,8
195,,,,,,,,,,,,,,,,,,,,8,12,8
196,,,,,,,,,,,,,,,,,,,,8,12,8
197,,,,,,,,,,,,,,,,,,,,12,12,8
198,,,,,,,,,,,,,,,,,,,,12,12,8
199,,,,,,,,,,,,,,,,,,,,12,12,8
200,,,,,,,,,,,,,,,,,,,,12,12,8
201,,,,,,,,,,,,,,,,,,,,12,12,12
202,,,,,,,,,,,,,,,,,,,,12,12,12
203,,,,,,,,,,,,,,,,,,,,12,12,12
204,,,,,,,,,,,,,,,,,,,,12,12,12
205,,,,,,,,,,,,,,,,,,,,8,12,8
206,,,,,,,,,,,,,,,,,,,,8,12,8
207,,,,,,,,,,,,,,,,,,,,8,12,8
208,,,,,,,,,,,,,,,,,,,,8,12,8
209,,,,,,,,,,,,,,,,,,,,12,12,8
210,,,,,,,,,,,,,,,,,,,,12,12,8
211,,,,,,,,,,,,,,,,,,,,12,12,8
212,,,,,,,,,,,,,,,,,,,,12,12,8
213,,,,,,,,,,,,,,,,,,,,12,12,12
214,,,,,,,,,,,,,,,,,,,,12,12,12
215,,,,,,,,,,,,,,,,,,,,12,12,12
216,,,,,,,,,,,,,,,,,,,,12,12,12
217,,,,,,,,,,,,,,,,,,,,8,12,8
218,,,,,,,,,,,,,,,,,,,,8,12,8
219,,,,,,,,,,,,,,,,,,,,8,12,8
220,,,,,,,,,,,,,,,,,,,,8,12,8
221,,,,,,,,,,,,,,,,,,,,12,12,8
222,,,,,,,,,,,,,,,,,,,,12,12,8
223,,,,,,,,,,,,,,,,,,,,12,12,8
224,,,,,,,,,,,,,,,,,,,,12,12,8
225,,,,,,,,,,,,,,,,,,,,12,12,12
226,,,,,,,,,,,,,,,,,,,,12,12,12
227,,,,,,,,,,,,,,,,,,,,12,12,12
228,,,,,,,,,,,,,,,,,,,,12,12,12
229,,,,,,,,,,,,,,,,,,,,8,12,8
230,,,,,,,,,,,,,,,,,,,,8,12,8
231,,,,,,,,,,,,,,,,,,,,8,12,8
232,,,,,,,,,,,,,,,,,,,,8,12,8
233,,,,,,,,,,,,,,,,,,,,12,12,8
234,,,,,,,,,,,,,,,,,,,,12,12,8
235,,,,,,,,,,,,,,,,,,,,12,12,8
236,,,,,,,,,,,,,,,,,,,,12,12,8
237,,,,,,,,,,,,,,,,,,,,12,12,12
238,,,,,,,,,,,,,,,,,,,,12,12,12
239,,,,,,,,,,,,,,,,,,,,12,12,12
240,,,,,,,,,,,,,,,,,,,,12,12,12
241,,,,,,,,,,,,,,,,,,,,8,12,8
242,,,,,,,,,,,,,,,,,,,,8,12,8
243,,,,,,,,,,,,,,,,,,,,8,12,8
244,,,,,,,,,,,,,,,,,,,,8,12,8
245,,,,,,,,,,,,,,,,,,,,12,12,8
246,,,,,,,,,,,,,,,,,,,,12,12,8
247,,,,,,,,,,,,,,,,,,,,12,12,8
248,,,,,,,,,,,,,,,,,,,,12,12,8
249,,,,,,,,,,,,,,,,,,,,12,12,12
250,,,,,,,,,,,,,,,,,,,,12,12,12
251,,,,,,,,,,,,,,,,,,,,12,12,12
252,,,,,,,,,,,,,,,,,,,,12,12,12
253,,,,,,,,,,,,,,,,,,,,8,12,8
254,,,,,,,,,,,,,,,,,,,,8,12,8
255,,,,,,,,,,,,,,,,,,,,8,12,8
256,,,,,,,,,,,,,,,,,,,,8,12,8
257,,,,,,,,,,,,,,,,,,,,12,12,8
258,,,,,,,,,,,,,,,,,,,,12,12,8
259,,,,,,,,,,,,,,,,,,,,12,12,8
260,,,,,,,,,,,,,,,,,,,,12,12,8
261,,,,,,,,,,,,,,,,,,,,12,12,12
262,,,,,,,,,,,,,,,,,,,,12,12,12
263,,,,,,,,,,,,,,,,,,,,12,12,12
264,,,,,,,,,,,,,,,,,,,,12,12,12
265,,,,,,,,,,,,,,,,,,,,8,12,8
266,,,,,,,,,,,,,,,,,,,,8,12,8
267,,,,,,,,,,,,,,,,,,,,8,12,8
268,,,,,,,,,,,,,,,,,,,,8,12,8
269,,,,,,,,,,,,,,,,,,,,12,12,8
270,,,,,,,,,,,,,,,,,,,,12,12,8
271,,,,,,,,,,,,,,,,,,,,12,12,8
272,,,,,,,,,,,,,,,,,,,,12,12,8
273,,,,,,,,,,,,,,,,,,,,12,12,12
274,,,,,,,,,,,,,,,,,,,,12,12,12
275,,,,,,,,,,,,,,,,,,,,12,12,12
276,,,,,,,,,,,,,,,,,,,,12,12,12
277,,,,,,,,,,,,,,,,,,,,8,12,8
278,,,,,,,,,,,,,,,,,,,,8,12,8
279,,,,,,,,,,,,,,,,,,,,8,12,8
280,,,,,,,,,,,,,,,,,,,,8,12,8
281,,,,,,,,,,,,,,,,,,,,12,12,8
282,,,,,,,,,,,,,,,,,,,,12,12,8
283,,,,,,,,,,,,,,,,,,,,12,12,8
284,,,,,,,,,,,,,,,,,,,,12,12,8
285,,,,,,,,,,,,,,,,,,,,12,12,12
286,,,,,,,,,,,,,,,,,,,,12,12,12
287,,,,,,,,,,,,,,,,,,,,12,12,12
288,,,,,,,,,,,,,,,,,,,,12,12,12
289,,,,,,,,,,,,,,,,,,,,8,12,8
290,,,,,,,,,,,,,,,,,,,,8,12,8
291,,,,,,,,,,,,,,,,,,,,8,12,8
292,,,,,,,,,,,,,,,,,,,,8,12,8
293,,,,,,,,,,,,,,,,,,,,12,12,8
294,,,,,,,,,,,,,,,,,,,,12,12,8
295,,,,,,,,,,,,,,,,,,,,12,12,8
296,,,,,,,,,,,,,,,,,,,,12,12,8
297,,,,,,,,,,,,,,,,,,,,12,12,12
298,,,,,,,,,,,,,,,,,,,,12,12,12
299,,,,,,,,,,,,,,,,,,,,12,12,12
300,,,,,,,,,,,,,,,,,,,,12,12,12
